id,description,title
273389,"Die Prüfungen und Musterlösungen bzw. den Erwartungshorizont für die Abituraufgaben 2007-2021 in den folgenden Fächern:

Biologie, Chemie, Chinesisch, Deutsch, Englisch, Ernährungslehre, Erziehungswissenschaft, Evangelische Religionslehre, Französisch, Geographie, Geschichte, Geschichte/Sozialwissenschaften, Griechisch, Hebräisch, Informatik, Islamischer Religionsunterricht, Italienisch, Japanisch, Jüdische Religionslehre, Katholische Religionslehre, Kunst, Lateinisch, Mathematik, Musik, Neugriechisch, Niederländisch, Orthodoxe Religionslehre, Philosophie, Physik, Portugiesisch, Psychologie, Recht, Russisch, Sozialwissenschaften, Sozialwissenschaften/Wirtschaft, Soziologie, Spanisch, Sport, Technik, Türkisch, Volkswirtschaftslehre

Der Antrag bezieht sich auf den Haupttermin, den Nachtermin sowie alle eventuellen Ersatz- und Zusatztermine jeglicher Art. In den Fächern Mathematik und Physik darüber hinaus die Varianten für CAS und WTR bzw. GTR.

Ich verweise auf eine Anfrage auf FragDenStaat, der Sie Zugang zu den angefragten Dokumenten gewährt haben: https://fragdenstaat.de/a/228314",Abituraufgaben
187559,"Nach dem Beschluss 6 C 6/18 des VGH Kassel ist es zulässig, den Rundfunkbeitrag bar zu entrichten. Welcher Anteil der Beitragszahler macht davon Gebrauch?",Anteil Barzahler Rundfunkbeitrag
12468,"1. Dokumente aus denen die Kosten für die  Schaltung der Werbeanzeige des Bundesministeriums für Verkehr und digitale Infrastruktur in der Frankfurter Allgemeinen Sonntagszeitung vom 10. Januar 2016 auf Seite 23 hervorgehen.

2. Dokumente aus denen die Kosten für die Erstellung (Design etc.) für diese Werbeanzeige hervorgehen.

Bitte beantworten Sie mir zusätzlich Folgende Fragen:

3. Welche Zielgruppe wollen Sie mit dieser Anzeige erreichen?","IFG-Anfrage ""Werbung in der Zeitung"""
274900,"Beide Themen wurden im Finanzausschuss besprochen:

Tagesordnungspunkte 7a bis 7c: 
Stärkung der Kapitalmarktunion (Clearing)
a)
Tagesordnungspunkt 7
Mitteilung der Kommission an das Europäische
Parlament, den Rat, die Europäische Zentralbank
und den Europäischen Wirtschafts- und
Sozialausschuss Auf dem Weg zu einem stärkeren
EU-Clearingsystem
KOM(2022)696 endg.; Ratsdok.-Nr. 15889/22
Ressortbericht BMF 20.01.2023
EuDoX-Dossier

Senden Sie mir eines der vier oben genannten Dokumente zu: zum Beispiel den Ressortbericht und das EuDoX-Dossier.

Falls Sie es ablehnen, begründen Sie Ihre Ablehnung. 

Außerdem senden Sie mir bitte eines der folgenden im Text genannten Dokumente zu:

Vorschlag für eine Richtlinie des Europäischen
Parlaments und des Rates vom [xxxx] zur
Änderung der Richtlinien 2009/65/EU, 2013/36/EU
und (EU) 2019/2034 hinsichtlich der Behandlung
des Konzentrationsrisikos gegenüber zentralen
Gegenparteien und des Ausfallrisikos bei zentral
geclearten Derivategeschäften
Ende der Subsidiaritätsfrist: 22. März 2023
KOM(2022)698 endg.; Ratsdok.-Nr. 15874/22
Ressortbericht BRG 25.01.2023
EuDoX-Dossier


Sollten Sie mir aus rechtlichen Gründen keine Auskunft erteilen können, freue ich mich über Hintergrundinformationen zu den beiden angesprochenen Themen. 
Gerne via Link per Mail, herzlichen Dank.","Ausfallrisiko bei Derivategeschäften, EuDoX-Dossier"
233466,"Alle Unterlagen über Erlaubnisse für Ballonstarts von Flächen der Stadt Viersen durch Ballonunternehmen zu.
Insbesondere:
a) alle Unterlagen zu einer etwaigen Ausschreibung
b) den aktuellen Vertrag bzw. dessen Modalitäten
c) Laufzeit des aktuellen Vertrags",Nutzung städtischer Flächen durch Ballonunternehmen
11416,"S. g. D. u. H
Ich beziehe mich auf auf folgende Passage
"" Bei der Verbrauchsgruppe von über 4°000 und bis zu 6 000 Kilowattstunden pro Jahr mit
ca. 5,2 Mio. Zählpunkten wurde ein Einsparpotenzial von 40 Euro errechnet, der Entwurf
sieht deshalb eine Preisobergrenze von 60 Euro vor. Bei einem Verbrauch von über 6 000
und bis zu 10 000 Kilowattstunden pro Jahr, also ab dem Bereich, in dem ein Einbau nicht
im Belieben des grundzuständigen Messstellenbetreibers steht, wäre nach der Analyse
mit mindestens 80 Euro Kostenersparnis pro Jahr zu rechnen, die Preisobergrenze liegt
deshalb bei 100 Euro. Hier handelt es sich um rund 2,4 Mio. betroffene Zählpunkte""

Meine Frage ist: Durch die Einführung des Smartmetering erhält auch der Netzbetreiber geldwerte Vorteile weil er seine Netze besser fahren kann. Ist dies auch in ihrem Entwurf enthalten, betreffend der Höchstgrenze was eine Messstelle kosten darf. Weiterhin haben auch die Energiedistributoren einen Vorteil, weil sie neue Tarife einführen können um damit neue Kunden zu bekommen oder bestimmte Serviceleistungen anbieten können. Auch das müsste in die Kostenobergrenze eine Smartmeteringmessstelle einberechnet werden. Frankreich, Italien, die Niederlande und England haben dies meines Wissens mit berücksichtigt.
mfg
<< Antragsteller:in >>",Entwurf eines Gesetzes zur Digitalisierung der Energiewende
190401,"Wie hoch waren die Einsparungen im laufenden Geschäftsbetrieb durch die Covid19-Krise vom März bis Mai 2020 für
- den laufenden Geschäftsbetrieb, z.B. für Strom, Wasser, Papier etc. durch die Anordnung / Wahrnehmung von Home Office-Regelungen
- Absage von Veranstaltungen und Dienstreisen
- Einsparungen durch Verringerungen von Wach- und Schutzleistungen
- sonstige Einsparungen 

Dabei reichen mir ungefähre Zahlen, um hier einen Eindruck zu gewinnen.",Einsparungen im Geschäftsbetrieb durch Covid 19
194664,"Wir (Klimaaktionsbündnis - Freiburg) interessieren uns für den CO2 Ausstoß der Stadt Freiburg (Pro Kopf, in Sektoren aufgeteilt), um diesen dann zu reflektieren und über Lösungsansätze hin zur Klimaneutralität sprechen zu können.",CO2 Ausstoß de Stadt Freiburg im Vergleich zu anderen Städten
7083,"1.	Welche Kosten welcher Art entstanden für die Vorbereitung, Durchführung und Nachbereitung der Veranstaltungen des Potsdamer Lauffest 2014 seitens der Landeshauptstadt Potsdam?

2.	Wer trägt diese Kosten?

3.	Wie viel Personal welcher Art wurde für die Vorbereitung, Durchführung und Nachbereitung der Veranstaltungen des Potsdamer Lauffest 2014 seitens der Landeshauptstadt Potsdam benötigt und eingesetzt?

4. Sind Folgeveranstaltungen in Art und Weise wie das Potsdamer Lauffest 2014 seitens der Landeshauptstadt Potsdam geplant?","Vorbereitung, Durchführung und Nachbereitung des Potsdamer Lauffest 2014"
234141,"eine genaue Aufstellung wie oft der Server der Lehrgangsbuchung für die Ortsverbände im Schnitt nicht erreichbar ist.
Inzwischen vergeht keine Woche ohne stundenlange Timeouts beim buchen auf Last Minute Lehrgänge.

Zudem schicken Sie mir bitte eine Roadmap oder ähnliches, wie dieser unhaltbare Zustand in Zukunft verändert werden soll, sofern das überhaupt beabsichtigt ist.",Ausfallstatistik Lehrgangsbuchungssystem
20333,"Fundstellen für Protokolle des Verkehrsausschusses.

Fundstellen für Protokolle der Bund-Länder-Fachausschüsse und Arbeitsgruppen zum Fachbereich Luftfahrt.",Protokolle des Verkehrsausschusses des Bundesrates und Bund-Länder-Arbeitsgruppe / Fachausschuss Luftfahrt
154660,"Die entstandenen Kosten für die Erstellung der Publikation ""Gendergerechtigkeit als Beitrag zu einer erfolgreichen Klimapolitik: Forschungsreview, Analyse internationaler Vereinbarungen, Portfolioanalyse"", die auf der Seite des Umweltbundesamtes zu finden ist: https://www.umweltbundesamt.de/publikationen/gendergerechtigkeit-als-beitrag-zu-einer","Kosten/Budget für Publikation ""Gendergerechtigkeit als Beitrag zu einer erfolgreichen Klimapolitik"""
194405,"Urteil vom 22.04.1993 -Az. 4 K 8449/91 -
Befugnisse der Katasterbehörde",Gerichtsurteil zum Wasserrecht
257252,"bitte informieren zum Abschluss Oberklasse Bergschule Betriebsführer zum Ingenieur über das über das Statistische Bundesamt zur Zuordnung ISCED 2011 im Zusammenwirken Nds-Bildungsministerium, KMK, BMBF, OECD lt. Verortung pberhalb von ISCED 655 (SgTechniker/Meister über 880 Std.)",ISCED Zuordnung
201165,"Wie viele Corona-Verdachtsfälle sind dem Ministerium bei MitarbeiterInnen des Ministeriums bekannt?
Wie oft wurde die Ministerin auf Corona getestet, wie oft das Kabinett und leitende Beamten?",Corona-Verdachtsfälle und Testungen
2387,"Ich bitte um Übersendung des Gutachtens ""Rechtsfragen im Kontext der Abgeordnetenkorruption"" bevorzugt in einem elektronischen Format.

Bitte beachten Sie dazu auch das kürzlich gesprochene Urteil des Verwaltungsgerichts Berlin (siehe 
http://www.berlin.de/sen/justiz/gerichte/vg/presse/archiv/20111201.1520.363369.html ).

Des Weiteren bitte ich darum, die Veröffentlichung des Gutachtens zu genehmigen.

Ich verweise auf eine Anfrage auf FragDenStaat.de, der Sie Zugang zu den angefragten Dokumenten gewährt haben: https://fragdenstaat.de/anfrage/393","Gutachten ""Rechtsfragen im Kontext der Abgeordnetenkorruption"""
136193,"Dear Sir or Madam,

Under the right of access to documents in the EU treaties, as developed in Regulation 1049/2001, I am requesting documents which contain the following information:

For the years 2017, 2018 and 2019:

- any and all documents that contain the number of staff in your Transparency Unit (or the department dealing with access to EU documents requests) - this could be, for instance, organigrams or staffing plans that are specific to that unit;
- any and all documents containing the budget for your Transparency Unit (or the department dealing with access to EU documents requests); I would appreciate the most detailed version of this budget possible.

And for the years 2016, 2017 and 2018:

- any and all documents containing data on the handling of access to EU documents requests by this institution; I am looking specifically for broken down data, per year, on the number of initial access to documents applications received, and the number of confirmatory applications received.

Please don’t hesitate to contact me if you have any doubts or question in regards to this confirmatory application.

Thank you in advance.

Yours faithfully,",Transparency unit staffing and budget
10170,"der Volksfreund hat heute getitelt:

Täglich 200.000 Angriffe aus dem Internet auf Landesbehörden
http://www.volksfreund.de/nachrichten/region/rheinlandpfalz/rheinlandpfalz/Heute-im-Trierischen-Volksfreund-Taeglich-200-000-Angriffe-aus-dem-Internet-auf-Landesbehoerden;art806,4238270

Ich bitte dahingehend um alle Aktenzeichen bezüglich ""Hackerangriffen"" auf staatliche Stellen in Rheinland-Pfalz sowie um Akten, welche direkt entweder die 200.000 Angriffe ""aus dem Internet"" bestätigen oder verneinen.",Angriffe aus dem Internet auf Landesbehörden 
189174,"Sämtliche internen Dokumente und allgemeine oder spezifische Weisungen, die sich bei Ihnen auf die Prüfung, Genehmigung oder Ablehnung von Anträgen auf Kur oder Reha beziehen.

Dies sind Insbesondere: 
- interne Leitfäden 
- interne Arbeitshinweise 
- interne Weisungen 
- Schulungsmaterialen für Mitarbeiter*innen
- andere Dokumente, die Mitarbeiter*innen in diesem Zusammenhang zu beachten haben.",Dokumente/Weisungen zur Bearbeitung von Kur- und Rehaanträgen
29399,Ausgaben des Ministeriums für Druckerpapier und Toner im Jahr 2017.,Anfrage IFG: Verbrauch
62611,"Die Aufgaben, Erwartungshorizonte und Lösungen für die Abitur-Prüfung im Fach Chemie aus dem Jahr 2013 in Nordrhein-Westfalen.

Ich verweise auf eine Anfrage auf FragDenStaat, der Sie Zugang zu den angefragten Dokumenten gewährt haben: https://fragdenstaat.de/a/58974",Abitur-Aufgaben im Fach Chemie im Jahr 2013 in Nordrhein-Westfalen
252381,"die verfassungsrechtlichen Gutachten zur Verwendung der Bankenabgabe 2011 - 2014, die von den Professoren Gärditz, Wernsmann bzw. Reimer verfasst wurden. Die Gutachten entstammen den Jahren 2021 - 2022.",Gutachen zur Verwendung der Bankenabgabe 2011-2014
202088,"Eine Übersicht der Zahlungen, die die Hochschule im Jahr 2020 an Zoom Video Communications Inc. geleistet hat. 

Ich möchte betonen, dass es sich bei den begehrten Informationen nicht um Geschäftsgeheimnisse handelt, da vergleichbare Zahlen bereits bekannt sind. Die Zahlungen der Universität Bremen finden Sie beispielsweise hier: https://fragdenstaat.de/dokumente/7417-zoom_order_04-2020_persdat_geschwaerzt/; die Universität Hamburg hat nach eigenen Angaben 124.169,98 EUR gezahlt.",Zahlungen an Zoom Video Communications Inc.
28968,"Bitte senden Sie mit die Statistik getrennt nach Jahren für die Jahre 2015, 2016, 2017 zu aus der Hervorgeht wie viele Verfahren wegen Tatbestand 141621: ""Sie nahmen trotz eines Verkehrsverbots zur Verminderung schädlicher Luftverunreinigungen (Zeichen 270.1, 270.2) mit einem Kraftfahrzeug am Verkehr teil. § 41 Abs. 1 iVm Anlage 2, § 49 StVO; § 24 StVG; 153 BKat""
durchgeführt worden sind.

Danke.",Bußgelder für Umweltzone ohne Umweltplakette befahren - Tatbestand 141621
26211,"Die Bundesregierung will die Aufrüstung türkischer Leopard-Panzer genehmigen. In welchem Umfang und welcher finanziellen Beteiligung der Bundesregierung oder ensprechender Stellen soll das stattfinden?

http://www.spiegel.de/politik/deutschland/bundesregierung-will-aufruestung-von-tuerkischen-leopard-panzern-genehmigen-a-1188730.html",Die Bundesregierung will die Aufrüstung türkischer Leopard-Panzer genehmigen.
242669,"Alle Unterlagen zu den folgenden Reaktivierungsprojekten von Schienenwegen in digitaler Form: Lumdatalbahn (Lollar - Londorf, Streckennr. 3705), Horlofftalbahn (Wölfersheim-Södel - Hungen, 3740), Aartalbahn (Wiesbaden - Diez, 3500), Aar-Salbödebahn (Herborn - Niederwalgern, 3953), Gersprenztalbahn (Reinheim - Groß-Bieberau).",Reaktivierung von Schienenwegen
279652,"Aufstellung der durchschnittlichen Verzögerung (in Sekunden) der Einsatzfahrten, auf dem rund 340 Meter Abschnitt des Friesenrings (an der Grundschule und zwei Kitas), die sich wegen der vorgeschlagenen Temporeduzierung auf 30km/h, wie vom Ordnungsamt Münster vorgeschlagen zwischen 7-20 Uhr montags bis freitags, ergeben würde.
Hintergrund ist der Ablehnungsschreiben der Feuerwehr Münster vom 30.04.2021 an Ordnungsamt Münster.",Bezifferung der Verzögerungen der Einsatzfahrten
191361,"Sämtliche internen Dokumente zum Umgang mit Rassismus in ihrem Hause. Das kann z.B. umfassen: Informationsmaterialien, Schulungsunterlagen, Handreichungen, Weisungen, etc. zum Umgang mit rassistischen Vorfällen oder Äußerungen, zu strukturellem Rassismus oder umgekehrt zu anti-rassistischer Arbeit; ebenso Beschwerdestatistiken oder sonstige Dokumente zum Thema.",Interne Weisungen & Dokumente zum Umgang mit Rassismus
226395,"Ein Einsatzleiter / Wehrführung der FW humpelt und musste sich mehrfach stützten bzw. hinsetzen (Einsätze 21.07.21 / 5.8.21). Besitz die Einsatzleitung / Wehrführung eine gültige G26 bzw. Diensttauglich? 
Warum Begleiten eine Person den Einsatzleiter/ Wehrführung? 

An der Einsatzstelle am 5.8.21 wirkte die Feuerwehr sehr unorganisiert beim Aufbau des Dekonplatzes und beim führen des Einsatzes. Wird nicht in der Feuerwehr ausreichend geübt? 

Wie oft werden ehrenamtlichen Kräfte und anderseits hauptberuflich Kräfte in der Benutzung von Fahrzeugen und Geräten geschult bzw. fortgebildet? (Bspw. Drehleiter, ABC-Gefahren, Kettensägen, Höhensicherung, Fahrsicherheitstraining)

Werden Fahrzeuge und Geräte regelmäßig von Sachkundigen Personen und Werkstätten geprüft und repariert? (Kann es sein, dass Fahrzeuge seit mehrern Jahren mit Warnleuten zum Service rumfahren?)

Gibt es ausreichend geschultes und fortgebildetes Personal in der Feuerwehr? (An der Einsatzstelle wurde immer wieder nach geschulten Einsatzkräften gesucht bspw. CSA/ Stapler/ Chemiker/ Ingenieure/ sonstige Berater) 

Wie werden Lehrgänge (Truppführer / Einheitsführer / und co.) in der Freiwilligen Feuerwehr verteilt? 

Gibt es nicht ausreichend LKW Fahrer im ehrenamtlichen Bereich? 

Gibt es noch ausreichend freiwillige Feuerwehrleute in Schwelm? Durch Presseartikel in den letzen Jahren und Kollegen, ist bekannt das immer mehr FFler in der BF Schwelm / Ennepetal / Wuppertal sind und daher nicht mehr häufig ein Einsätze teilnehmen! Zählen diese hauptberuflich Einsatzkräfte in den Brandschutzbedarfsplan der FF? 

Wie hoch ist die Teilnahmequote von freiwilligen Einsatzkräften (die hauptberuflich in der Berufsfeuerwehrleuten sind) bei Einsätzen und Übungsdiensten? 

Warum dürfen Hauptamtliche / Ehrenamtliche Kräfte in Ihrer Freizeit nicht aktivitäten in anderen Feuerwehren / Hirogs ausüben wie bspw. JUH, THW, DRK, Jugendfeuerwehren oder Kinderfeuerwehren betreuen?

Gibt es kein Lehrgang für Personenführungen / betroffenen Gespräche für Führungskräfte? (Wehrführung)

Wie oft nimmt die Wehrführung an Übungsdiensten der Freiwillige Feuerwehr Teil? (Erhalten diese dafür Aufwandsentschädigungen?)",Leistungsfähigkeit der Feuerwehr Schwelm
8147,"Alle Dokumente und Protokolle zu den wöchentlichen »Jours fixes« auf Leitungsebene, den sogenannten »Leitungs-Jour fixes«, die sich mit Entscheidungen zur Vergabe von Flüchtlingsheimen, Vertragsverhandlungen/Tagessätzen und Prüfung/Sanktionierung beschäftigen. Zeitraum: 2012 bis 2014. 

Dass solche Dokumente existieren, geht aus der Presse hervor, siehe u.a. http://www.neues-deutschland.de/artikel/955411.im-zentrum-der-verantwortung.html","Protokolle von Leitungs-Jour fixe zu Vergabeverfahren, Vertragsverhandlung und Prüfung"
